날짜,가산동,구로3동,논현2동,대치4동,문정2동,방배1동,삼성1동,삼성2동,상암동,서교동,서초2동,서초3동,성수동,송파2동,신당동,압구정동,양평2동,여의동,염리동,용강동,중림동,청담동,효창동
2019-04-21,3.774068551,2.91231,2.86559,4.54238,2.86559,2.66313,14.92498,2.64756,4.2361,36.18334306,3.19784,25.65021,21.67367,1.03825,1.26148,12.14763594,3.54565,13.21704465,2.87597,1.4276,0.51912,8.16591,0.68525
2019-04-22,3.337995723,2.98499,3.81041,5.29512,2.74619,2.39838,10.63178,2.45029,3.36396,24.91822039,2.25302,25.20375,13.93863,0.75273,0.96039,9.925756885,3.36396,10.62139299,3.29128,1.56258,0.63852,6.54622,0.42568
2019-04-23,3.732539896,3.24975,4.14265,5.90769,2.69947,2.19591,13.38836,2.93308,4.1167,24.81959903,2.85002,26.31988,12.75502,0.72678,0.80984,9.936140791,3.64948,10.55390315,3.05248,1.94673,0.68525,6.90442,0.35819
2019-04-24,3.867519777,3.2757,3.80003,6.34376,3.21341,2.58007,14.90422,2.9798,4.14265,25.84748089,3.30166,28.01744,13.0665,0.90847,0.90847,10.49162097,3.14073,10.39297659,3.32243,1.68198,0.6541,6.88366,0.4153
2019-04-25,3.8104035,2.89674,3.74292,5.73638,2.73581,2.48144,16.85095,2.70466,3.72216,28.76498754,3.03691,28.84805,12.88999,0.83579,0.87213,10.69926343,3.13554,9.702532949,3.49893,1.86367,0.58661,7.74022,0.34262
2019-04-26,4.220518855,3.77926,3.50412,6.17764,3.05767,2.85521,18.87037,3.37953,4.14265,41.23447049,4.34511,36.14701,16.56543,1.07459,1.05902,14.1151283,4.04921,12.19435852,3.58199,2.09728,0.69563,7.74022,0.46202
2019-04-27,4.251668953,3.54565,3.73773,5.60141,3.17188,2.82925,21.04552,3.23937,5.0667,56.42422074,4.96288,40.34158,28.86362,1.34454,1.11093,19.43102362,5.04594,17.27144757,4.09593,1.71832,0.353,9.72849,0.70601
2019-04-28,4.422981104,3.00576,2.85002,4.28282,2.86559,2.38799,16.77308,2.31012,4.73446,43.25389724,3.86232,30.75844,25.33873,1.23033,1.03825,12.54736423,3.9973,13.95421196,3.34838,1.43798,0.66448,8.26454,0.67486
2019-04-29,3.966149582,3.15631,3.18226,5.22763,2.75657,2.28417,12.7031,2.741,4.31916,30.87263997,2.37761,27.31661,15.81269,0.85137,0.76312,10.2476115,3.29128,11.04188051,3.07324,1.80138,0.89809,6.84732,0.37896
2019-04-30,4.90058257,4.21533,3.54046,5.80387,3.65986,2.4451,14.33836,3.20822,4.92654,34.59481556,3.9973,31.71883,19.21819,1.0694,1.02268,11.96075349,3.85713,12.40720457,3.54046,2.05575,0.74235,7.87,0.46721
2019-05-01,4.848673131,3.4003,3.13554,4.66697,2.88636,2.35165,18.35124,3.17707,4.39183,42.95280111,3.92462,30.32757,27.77864,1.16804,0.99672,14.78481392,3.935,13.8140379,3.10439,1.80657,0.96039,8.64351,0.4724
2019-05-02,3.909047017,3.48855,3.44183,5.28474,3.05248,2.28417,16.47718,2.87078,3.98691,33.30737721,3.68063,29.6527,17.55697,0.91366,0.99672,10.53314522,3.36915,11.96075169,3.0992,1.96231,0.95,6.52546,0.2959
2019-05-03,4.630636169,3.73254,3.94538,5.88693,3.44183,2.85002,22.32777,3.83117,4.82271,41.91972699,3.98172,36.10029,25.96168,1.16804,1.03306,13.4714118,3.59237,14.0735992,3.935,2.31012,0.89809,6.33857,0.53989
2019-05-04,4.391830549,3.37434,3.55084,5.16534,3.62871,2.41395,31.33987,3.17707,4.59949,52.6034262,4.14784,35.38389,31.54752,1.86367,1.40165,16.62253513,3.83637,15.10148013,3.42106,1.93116,0.62295,7.84924,0.49317
2019-05-05,4.469705138,3.4003,2.81887,4.68774,2.62679,2.18553,27.0259,2.36723,5.17572,52.05833732,3.72216,29.28411,31.9784,1.32378,1.3705,13.49218492,4.33473,16.33182275,3.45221,1.80657,0.69044,6.99787,0.66967
2019-05-06,4.319152569,2.93308,2.70466,4.39183,2.67871,2.45029,19.57119,2.62679,5.14457,46.02086503,2.43991,29.49177,33.7694,1.43279,1.24591,12.70309991,4.53719,16.01515449,3.35357,2.02979,0.62814,5.52354,0.76312
2019-05-07,3.561230249,3.28609,3.49374,4.99922,2.77215,2.24783,10.52795,2.80849,4.34511,25.33354549,2.97461,25.31277,16.35259,0.73197,0.8306,10.25281437,3.26013,10.45527546,3.44183,1.60411,0.73716,5.70523,0.50355
2019-05-08,3.504124647,3.53008,3.84675,5.28474,2.79811,2.60084,12.01785,2.98499,4.26724,26.11742243,3.16669,26.19529,15.48045,1.13689,0.80465,10.05554361,3.44702,11.05745769,3.29128,1.94154,1.00192,5.53392,0.44126
2019-05-09,3.893472437,3.79483,3.78964,6.19322,2.70985,2.6216,15.41815,3.32243,4.01806,32.41966101,3.07324,29.83439,17.11052,0.77869,0.93443,10.9847808,3.22898,11.39489831,3.49374,1.91558,0.88771,5.65851,0.42049
2019-05-10,4.775993699,3.88828,4.6514,7.06016,3.17707,2.67351,17.4168,3.71177,4.3555,41.99240872,3.81041,37.94839,22.32258,1.00192,1.1888,13.61676999,4.63063,13.07687023,3.80522,2.51258,0.88252,7.34568,0.66967
2019-05-11,4.163416426,3.69101,4.37107,6.56699,2.94865,2.81887,20.47448,3.69101,5.70523,58.22041608,5.12381,42.69843,33.68115,1.20438,1.29263,17.76462667,5.11342,15.83345381,3.85713,2.89674,0.80465,10.09188,0.76831
2019-05-12,4.397027742,3.03691,3.08882,4.65659,3.07324,2.43991,17.42719,2.94865,4.46451,42.93205264,4.4697,30.02647,29.06608,1.24072,1.23552,13.07687561,4.60987,12.81731076,3.2186,2.6839,0.60219,7.74541,0.63852
2019-05-13,3.727343242,3.15111,3.6391,6.10496,2.70985,2.31012,11.79982,2.53854,3.44183,28.84284404,2.79811,26.95841,17.24549,0.84099,0.81503,9.78040107,3.67024,9.640239359,3.27051,2.65794,0.86694,6.95634,0.54508
2019-05-14,4.225716386,3.73773,4.07517,6.48393,3.24456,2.31012,12.2878,3.13554,4.19456,29.65788878,2.87078,28.6975,16.40969,0.7735,1.03825,11.06785164,3.70139,10.56948065,3.59237,2.82925,0.77869,7.42355,0.42568
2019-05-15,3.976530716,3.76888,4.26205,6.08939,2.91231,2.35684,13.51814,3.06805,3.44183,34.64153953,2.78772,28.91034,16.88729,0.85656,0.88252,10.43969777,3.74811,10.7407916,3.11997,2.82925,0.96039,7.36126,0.46202
2019-05-16,4.116691349,3.76888,4.07517,5.55469,2.96942,2.64756,14.0165,3.05248,3.59237,37.70439881,3.05767,29.90707,16.71079,0.79426,0.97077,10.7407886,3.68063,11.15090602,3.62871,2.94865,0.80984,7.46508,0.48798
2019-05-17,3.966151313,3.89347,4.15303,6.58775,3.35357,2.06094,17.13128,3.01095,4.40741,39.60442087,3.68063,35.441,19.91901,0.85656,1.05902,13.40911857,4.30358,11.86730431,3.55604,2.86559,0.73197,7.81809,0.46721
2019-05-18,4.50085443,3.338,4.2932,7.12246,2.96942,2.27898,20.56273,3.2186,5.59622,55.93104629,4.83829,40.39869,30.86746,1.09536,1.27705,17.53619652,4.68255,14.36431554,3.74292,2.83964,0.64372,9.23013,0.72159
2019-05-19,3.467779187,2.95384,3.17188,4.45932,2.51778,2.14919,20.00726,2.37761,4.45413,39.41233761,4.03363,28.42236,20.39142,0.97077,1.15765,11.90364543,3.95057,9.676574708,2.94346,2.38799,0.50355,7.50142,0.44645
2019-05-20,3.571607804,3.48855,3.42106,5.38856,2.79811,2.52816,11.53506,2.45029,3.48855,28.05377903,2.13881,27.63847,17.50506,0.86694,0.93962,10.29433815,3.8156,10.21128019,3.2186,2.29974,0.55027,5.68447,0.44645
2019-05-21,4.334726772,3.56123,3.91423,5.67409,3.00057,2.62679,13.05611,3.00057,4.62025,28.69229621,2.74619,28.87919,17.63484,0.85137,1.00192,10.63177555,4.14784,10.83423652,3.22898,1.93635,0.59699,5.27436,0.37377
2019-05-22,3.893471675,3.77407,3.76888,6.03748,3.29647,2.41914,14.47334,3.2809,3.9921,28.93628888,2.85521,30.31718,17.68675,0.80465,0.98634,10.57985667,4.16861,11.24953888,3.44702,1.74946,0.72678,5.35222,0.33743
2019-05-23,3.763691441,3.42625,4.01806,5.65851,3.02652,2.23745,15.29356,2.81887,3.67024,30.19260108,2.65275,29.22701,17.14686,0.80984,0.84099,10.78751929,4.54238,11.07823385,3.46778,1.59892,0.6541,5.44048,0.4153
2019-05-24,4.77080002,3.78964,4.52681,6.46316,3.15111,2.46586,18.53813,2.85002,4.08036,39.39158041,3.44702,37.42407,20.163,1.01749,1.04864,12.93151785,4.85905,11.69079743,3.98691,2.11805,0.63333,5.89731,0.4724
2019-05-25,4.324348274,3.60795,4.21533,5.63255,3.10958,2.73062,21.63214,2.98499,5.17053,55.74416857,3.52489,42.85417,30.068,1.20957,1.08498,17.95151211,4.37626,14.13070709,3.6391,2.01941,0.58661,7.53257,0.57623
2019-05-26,4.116690551,2.84483,2.94865,4.78637,2.67871,2.42433,16.71079,2.54892,4.24648,42.51671829,3.19784,30.7273,26.68327,1.1888,1.27186,12.39681917,3.9921,13.56486043,2.9227,1.82733,0.77869,6.18283,0.66448
2019-05-27,3.203030245,3.06805,3.15631,4.90577,2.27378,1.92597,12.62524,2.32051,3.27051,24.64308679,1.86886,24.61714,13.60639,0.67486,0.61257,9.339135095,3.17707,8.799246907,2.8604,1.58853,0.59699,4.8902,0.32186
2019-05-28,4.204943831,3.54046,3.72216,5.68447,3.01614,2.66832,14.13071,2.85002,4.5891,29.56963081,2.8604,28.21471,17.01188,0.74235,0.92405,10.80308545,4.26205,11.0055464,3.22898,1.70793,0.70082,5.74676,0.34262
2019-05-29,3.955761627,3.4574,4.34511,6.23994,2.89674,2.22706,14.54082,2.89674,3.86751,30.08878428,2.85002,30.02128,16.38374,0.80465,0.84099,11.5350644,3.88828,10.83942763,3.0992,1.74946,0.68006,5.39376,0.48279
2019-05-30,3.618332053,3.1615,3.81041,5.22244,2.54892,2.24783,16.38374,2.83444,3.48855,29.64231589,2.96423,27.74749,15.41815,0.84099,0.90847,10.35144142,3.53527,10.51237343,2.97461,1.52105,0.65929,5.33665,0.47759
2019-05-31,4.189369477,4.1115,4.01287,6.03748,3.13035,2.22187,17.4791,3.04729,3.48855,37.04510334,3.15631,33.65519,18.35643,1.03306,0.90847,12.11648517,4.09074,11.95035772,3.32762,1.71832,0.58661,5.726,0.55027
2019-06-01,4.106311517,3.5145,3.48855,6.53065,2.99018,2.49182,19.83595,2.77215,4.13227,52.22445699,3.90904,37.23719,29.00378,1.14727,1.24591,15.04437593,4.28282,13.5700454,3.67024,1.77023,0.55027,7.78175,0.63333
2019-06-02,3.732539184,2.95904,2.41395,4.02325,2.29455,2.0869,14.70695,2.19072,3.57161,37.36177155,3.24975,27.71115,24.28489,0.93962,1.27186,10.3099112,4.03363,11.38969916,2.73581,1.33416,0.50874,6.16207,0.64372
2019-06-03,3.478159392,2.89155,3.17707,4.98364,2.45548,1.93116,11.56621,2.36723,3.16669,28.14203612,2.46067,25.38545,15.07553,0.86175,0.74235,8.975756659,3.40549,9.224930577,2.89155,1.40684,0.55027,5.13938,0.38934
2019-06-04,3.820793571,3.32762,3.17707,5.64294,2.83444,2.24264,13.63235,2.87597,3.98172,28.72345226,3.38472,28.40159,15.55313,0.64891,0.85656,9.001710451,3.79483,10.9017221,2.70466,1.547,0.6541,5.35742,0.34781
2019-06-05,3.831174207,4.38664,3.70658,5.81425,2.96942,2.51778,16.49275,3.01614,3.65467,36.28199352,3.37434,30.86227,17.82692,0.87732,0.99672,10.66293111,3.89347,10.80828838,3.26013,1.9052,0.82022,6.15688,0.47759
2019-06-06,4.241290976,3.14073,3.47817,4.41779,2.74619,1.9052,21.17531,2.66313,3.67024,47.07470918,4.19976,29.83958,25.22971,1.12651,1.07979,12.29818058,3.62871,12.68752785,2.58007,1.50028,0.68006,7.11727,0.57104
2019-06-07,3.768873073,3.50931,3.43144,5.41971,2.64237,2.10247,18.12282,2.64237,3.47297,35.4202233,5.08228,31.5579,18.16435,0.86694,0.82541,10.9951692,3.60795,10.93806542,3.20822,1.58853,0.42568,5.90769,0.34781
2019-06-08,3.997300381,3.61833,3.41068,5.37818,3.06805,2.18553,18.24222,3.09401,4.04402,49.94549027,5.61179,35.18143,27.58656,1.02787,1.07459,14.95094228,4.67736,14.31759353,3.31724,1.65602,0.55546,7.86481,0.56585
2019-06-09,3.613137966,2.87597,2.40357,4.19456,2.35165,2.20111,14.27088,2.10247,3.45221,33.05819944,5.49239,24.32123,19.51409,1.00711,1.03825,9.417014091,3.60276,10.22685835,2.36723,1.38607,0.33743,5.61698,0.60219
2019-06-10,3.125156339,2.98499,2.78772,4.71889,2.2063,2.144,10.05035,2.36204,3.62871,24.91303195,3.02652,24.7573,13.37278,0.72159,0.91366,7.42874495,3.32243,8.918650301,2.89155,1.36531,0.48279,4.98883,0.34262
2019-06-11,3.171880977,3.03691,3.35877,5.35742,2.65794,2.69428,11.26511,2.41914,4.80195,27.61770494,3.19784,26.73,14.16705,0.79946,0.93962,8.783673062,3.90385,10.66292566,2.95384,1.68717,0.64891,5.13419,0.44645
2019-06-12,3.701391933,3.60795,3.6339,5.56507,2.94865,2.66313,11.86211,2.52297,3.56123,26.39257444,3.60795,26.62098,14.03208,0.85656,0.92924,9.396245152,3.35877,10.15418116,2.89674,1.63525,0.74754,5.57026,0.37896
2019-06-13,3.805219789,3.89347,3.37434,6.12054,2.76696,2.22706,14.36951,2.65794,3.40549,28.67155168,4.12189,29.19586,14.98728,0.92405,0.95519,9.718108271,3.5768,11.17686476,3.06286,1.52624,0.57104,5.83502,0.44645
2019-06-14,4.298395045,3.90385,3.84156,6.11015,3.24975,2.2063,14.93017,2.88117,3.43664,35.20739549,4.77599,32.17048,18.20069,1.02268,1.05383,11.38452041,3.64429,11.21839289,3.5768,1.63006,0.68525,6.45797,0.50355
2019-06-15,4.204945384,3.55604,3.54046,5.726,2.87597,2.28417,18.59523,2.96942,4.33992,49.74303024,6.0842,35.30602,26.32507,1.07979,1.26148,15.13263333,4.15823,13.27415064,3.21341,1.68198,0.64372,8.00498,0.58142
2019-06-16,3.810402107,3.10958,2.48144,3.83117,2.40876,2.37761,15.00804,1.80138,4.33992,37.9120549,4.72927,24.6379,25.67097,1.20438,1.22514,10.70963888,3.58199,12.25664816,2.52816,1.46913,0.62814,6.54103,0.60738
2019-06-17,3.613138281,3.44183,3.24456,5.67409,2.67351,2.23225,12.95748,2.8033,3.34838,31.18932814,3.0992,29.46062,17.0638,0.98115,0.80465,9.904995071,3.40549,10.3722165,2.95904,1.6664,0.62295,5.39895,0.43087
2019-06-18,3.483355528,3.56642,3.65467,5.37818,2.73062,2.49701,14.81596,2.84483,3.89347,30.76882847,3.97134,31.65135,15.44411,0.7735,1.07459,9.442968267,3.28609,11.16128958,3.338,1.70793,0.73197,6.25032,0.43087
2019-06-19,4.225714066,3.58718,3.77926,6.323,3.01614,2.58526,18.27337,2.75138,3.82079,35.09835221,3.7585,33.4683,16.76789,0.85137,0.91366,10.13340335,3.65467,11.86729843,2.85521,1.97269,0.64372,6.25551,0.48279
2019-06-20,4.28281945,3.78445,3.55084,5.65332,2.95904,2.18553,20.88978,2.70466,3.77407,37.73035862,3.83117,35.42542,18.34086,0.90328,0.96039,10.98478021,3.6339,12.15801733,3.03691,1.85329,0.56585,6.36453,0.43606
2019-06-21,4.521613083,4.1167,3.56123,6.30742,3.15631,2.36723,23.68789,2.73062,4.02325,44.81647361,4.5891,43.92358,20.12666,0.89809,1.17323,12.68233984,4.01287,13.06129608,3.47817,1.92597,0.63852,7.85962,0.50874
2019-06-22,4.381451582,3.5145,4.01806,5.26916,3.28609,2.45548,32.36775,2.94865,4.38145,61.15868915,7.10688,45.5225,33.66557,1.16285,1.22514,16.48755877,4.53719,15.26760894,3.52489,1.86367,0.60219,8.56045,0.58661
2019-06-23,4.173795214,2.8033,2.54373,4.13746,2.87078,2.21668,22.24471,2.13881,3.85194,48.61131575,5.68966,33.61366,27.46197,0.84099,1.3082,12.33452255,3.77407,13.48698926,2.77734,1.41203,0.55546,6.70196,0.61776
2019-06-24,3.981726937,3.27051,3.55084,5.71562,2.72543,2.32051,14.48372,2.87597,3.6391,41.17739314,3.74811,35.68499,18.83403,0.87213,0.85137,10.77713877,3.33281,11.97113499,2.94865,1.81176,0.76831,6.23994,0.44645
2019-06-25,4.381452804,3.56642,3.84675,6.38529,3.02652,2.43471,17.49467,3.06286,3.80522,39.15797021,4.48528,38.18719,17.67118,0.79946,0.88252,10.65773362,4.01806,12.74982723,3.2757,1.79618,0.63333,5.86616,0.5347
2019-06-26,4.132268004,3.55604,3.71177,5.85059,3.21341,2.36723,20.50563,2.9798,3.3951,37.25276903,4.33992,36.68691,16.78866,0.84099,0.99672,11.41047589,3.4574,11.81539805,2.9227,1.60411,0.83579,6.80579,0.36339
2019-06-27,3.914231457,3.59757,3.59757,6.07901,2.8033,2.45548,21.19607,2.5645,3.94538,38.45714973,4.33992,36.31313,17.67118,0.85137,0.82541,10.6836878,3.52489,10.91729847,3.17188,1.64564,0.79426,6.03748,0.43087
2019-06-28,4.718892441,3.98691,4.13746,6.46835,2.8033,2.39318,22.00072,3.08882,4.10112,43.48752125,4.87463,40.58557,19.31163,0.87213,0.92405,13.06130241,3.84675,12.9211406,3.21341,1.98307,0.75273,6.69677,0.44645
2019-06-29,4.345108017,3.47297,3.67024,5.51835,2.89674,2.54373,26.24201,2.72543,4.18937,55.47942139,6.87847,42.16892,28.37564,1.08498,1.28225,15.07033708,4.08036,13.26895783,3.31204,1.79618,0.54508,8.25416,0.68525
2019-06-30,4.059588276,3.05248,2.80849,4.85905,2.49701,2.3828,17.44276,2.19072,4.10631,45.31485481,5.3055,32.79862,27.11934,1.05383,1.13689,11.9192231,3.81041,11.63888801,2.57488,1.49509,0.48279,6.22955,0.55027
2019-07-01,3.556033094,3.07324,3.41587,5.37299,2.2634,1.91039,15.06515,2.37761,3.46259,36.8011204,3.34838,34.75574,16.97554,0.81503,0.76312,9.60389747,3.60795,10.82385894,2.64756,1.70793,0.5918,5.57545,0.4153
2019-07-02,4.05440344,3.43664,3.74811,6.99787,2.8033,2.15958,19.40507,2.85002,4.08036,38.05221498,3.92462,38.01588,17.40123,1.09017,0.85137,10.82385753,4.04921,12.18916449,2.69947,1.64045,0.71639,5.92846,0.45683
2019-07-03,3.997299741,3.70139,3.7585,6.69677,2.77215,2.24264,18.78212,3.24975,3.82598,38.43118361,4.16861,38.45195,17.43238,0.95,0.93962,11.0211233,3.83117,12.45392497,3.11997,1.69755,0.7112,5.53911,0.34781
2019-07-04,4.230900229,3.8727,4.03883,6.2036,2.93827,2.43471,20.57831,3.01614,3.92981,43.33697472,4.06478,40.01972,19.19742,0.86694,1.01749,11.71156816,3.81041,12.64599933,3.43144,1.65602,0.63333,6.47355,0.37377
2019-07-05,4.625441567,4.34511,4.2932,6.67601,3.31204,2.27898,22.56657,3.32243,4.25167,47.18890428,4.85905,45.0449,20.4641,0.82541,0.84099,13.42468984,4.18418,13.65310499,3.67024,2.01941,0.85137,6.50469,0.34781
2019-07-06,4.506039115,4.14265,4.12189,5.84021,3.34838,2.75138,31.24123,3.08882,4.42817,63.03795017,7.01863,45.67824,28.85843,1.05383,1.17842,17.98265057,3.89347,15.66214208,3.61833,1.77023,0.57104,8.98613,0.56585
2019-07-07,3.774070197,3.18226,2.78772,4.81233,2.741,2.41914,23.38161,2.36204,4.09593,48.14412537,6.80579,34.97378,23.6256,1.22514,1.23033,12.40201067,3.74292,13.49737403,3.33281,1.63006,0.56066,6.71235,0.49836
2019-07-08,3.727342795,3.71177,3.68063,5.81944,2.91231,2.0246,15.49602,2.82406,4.1115,37.89127086,4.2361,37.01915,16.65368,0.84099,0.85137,10.08668899,3.85713,11.49871992,3.30166,1.77023,0.54508,5.76753,0.65929
2019-07-09,4.313969118,3.43144,4.1167,6.76945,3.01614,2.53335,16.45122,3.14073,4.18937,37.35139113,4.52681,37.55905,17.04822,0.86694,0.86694,11.13013754,4.40741,12.65119291,3.47817,1.8481,0.69563,5.87135,0.4153
2019-07-10,4.173797144,3.5145,3.77926,6.7383,3.24975,2.64756,18.83922,3.05767,3.6962,37.39293212,4.76042,37.7044,14.78482,0.73197,0.88252,11.09899148,3.67024,11.50391365,3.14592,1.82214,0.68006,6.07901,0.40492
2019-07-11,4.173797524,3.83637,4.09074,6.20879,2.84483,2.34127,21.52831,2.89674,4.13227,36.60905684,4.66178,36.86341,16.62773,0.84099,0.83579,11.00035966,3.90385,11.76867507,3.69101,1.88444,0.51912,6.16207,0.38415
2019-07-12,3.976528721,4.14265,4.2932,7.01863,3.47297,2.85521,21.954,3.09401,4.15303,42.14294484,5.05113,41.68094,20.21491,1.00192,0.96039,13.44545705,4.33473,13.03533972,3.36396,2.13881,0.61776,6.79541,0.36339
2019-07-13,4.339922511,3.72216,4.38145,6.38529,2.89674,2.69428,26.61579,3.24975,4.63063,59.18598636,6.84213,41.53039,28.90515,1.17842,1.09536,17.44275955,4.16342,15.55312755,3.53527,2.38799,0.60219,8.24897,0.5918
2019-07-14,3.898655791,3.07324,2.99018,4.95249,2.54892,2.66832,21.81903,2.69428,4.43336,47.04354974,6.87847,32.55463,24.23817,1.14727,0.98634,13.19627542,4.08036,12.96786025,2.83444,2.0246,0.52951,6.66043,0.56066
2019-07-15,3.467779287,3.56642,3.46778,5.56507,2.62679,2.19591,16.72117,2.84483,3.68063,37.12296872,4.21533,34.47022,16.13974,0.89809,0.79946,10.43449903,3.68582,11.28068802,3.4003,1.90001,0.62814,5.22244,0.42049
2019-07-16,4.282819242,3.95577,3.78445,6.88366,3.35877,2.49701,18.20588,3.23937,4.7708,37.43445845,4.56315,37.66806,17.49467,0.84618,0.86175,12.15801674,4.26724,12.625238,3.96096,3.17707,0.76831,5.89731,0.40492
2019-07-17,4.334728451,3.91423,4.16342,6.82655,3.20822,2.43471,21.68405,3.61833,4.10112,39.40715652,5.12381,39.77573,17.70233,0.84618,1.04864,12.69791914,3.77926,12.36048022,3.48855,3.3951,0.73197,6.12054,0.42049
2019-07-18,4.319154037,4.1738,4.63583,6.99787,3.32243,2.76696,21.7723,3.78445,4.29839,40.62192658,4.97845,38.40523,17.75424,0.87213,0.82541,12.76020804,4.25686,12.47468899,3.46778,3.52489,0.73716,6.05305,0.30628
2019-07-19,4.324349917,4.12189,4.39703,7.22628,3.55604,2.52816,25.49966,3.55084,4.38664,43.51347807,5.3055,42.26755,18.86518,1.04345,0.88771,14.40585218,4.30877,13.38316738,3.85194,3.71177,0.7112,7.00306,0.49317
2019-07-20,4.308772872,3.46778,4.03363,6.16207,3.19784,2.63718,35.24892,2.97461,4.62544,53.69359694,7.03421,41.61345,23.91112,1.22514,1.31339,17.76980738,3.83117,12.87441028,3.55084,2.80849,0.58142,8.43067,0.46202
2019-07-21,3.379526357,2.79291,3.23417,4.67736,2.86559,2.33608,26.67289,2.3828,4.06997,43.944349,6.9771,33.62404,21.52312,1.03825,1.04864,13.38835766,3.7585,11.48315062,3.29128,2.91231,0.39453,6.48393,0.43606
2019-07-22,3.914232258,3.30166,3.94538,6.43721,2.8604,2.39838,18.75097,2.93827,3.97653,38.55579041,4.77599,35.53444,16.79904,0.91366,0.90847,11.71157023,3.85194,11.61812132,3.22898,3.33281,0.58142,5.86097,0.41011
2019-07-23,3.789644106,3.4574,4.30358,7.57929,3.26013,2.5645,21.26356,3.12516,4.68255,39.18392045,6.4995,39.42272,17.81134,0.85137,0.98115,12.90037863,4.32435,12.65638862,4.00768,3.42106,0.58661,6.17764,0.36858
2019-07-24,4.018058688,3.48336,4.10112,7.01344,3.38991,2.20111,25.57753,3.23937,4.48009,37.40330605,6.53584,38.49348,15.93728,0.92405,0.97077,12.66676604,3.67024,11.77386411,3.7533,2.81368,0.77869,6.23994,0.33224
2019-07-25,3.955759591,3.11997,4.12189,7.20552,3.04729,2.34127,36.20412,3.54565,4.80195,38.15085218,5.74676,38.58173,15.21569,0.97077,0.94481,12.09571703,3.83117,11.76866909,3.34319,2.5022,0.60738,6.5618,0.39453
2019-07-26,3.986909306,4.14784,4.10112,7.08093,3.17707,2.5645,37.95878,3.04729,5.93365,40.73612169,6.34895,38.50905,14.75886,1.0123,0.86694,13.14436741,3.76888,10.91210091,4.1167,2.43471,0.50355,6.69158,0.26994
2019-07-27,4.267245459,4.15823,4.27243,6.67081,3.34319,2.77734,47.93126,3.22379,4.40222,60.65515509,9.30799,45.2214,27.36853,1.34973,1.04864,18.66791156,4.3555,14.76404768,3.98691,2.67351,0.69563,8.23859,0.50355
2019-07-28,3.498930074,3.15111,3.16669,4.95249,2.86559,2.29974,39.04376,2.2634,3.72735,43.26429571,7.49104,33.55136,20.95727,1.12651,1.12132,12.10091534,3.58718,11.87768402,3.29128,1.88963,0.54508,6.55661,0.41011
2019-07-29,3.83117431,3.46778,4.31396,6.68639,3.14592,2.5022,22.03187,3.07844,4.00768,44.27141429,5.129,39.15277,19.6283,0.83579,0.8929,12.62004755,4.17899,13.5544789,4.3555,2.28936,0.58661,6.00114,0.42568
2019-07-30,4.293199096,3.7533,4.42298,7.04459,3.44183,2.77734,23.72942,3.43664,5.04075,43.49789125,7.61563,40.08202,19.09359,0.84099,1.03306,13.89710944,4.31916,13.564866,4.41779,2.43991,0.84618,6.72273,0.35819
2019-07-31,3.955760796,3.4574,4.4749,6.54622,3.20822,2.25821,25.94092,3.27051,3.84156,40.23257823,7.87,36.53117,16.47199,0.87213,0.95,12.54736729,3.85713,12.1320658,3.90385,2.33089,0.74754,7.43394,0.26994
