"기준_년분기_코드","행정동_코드","행정동_코드_명","집객시설_수","관공서_수","은행_수","종합병원_수","일반_병원_수","약국_수","유치원_수","초등학교_수","중학교_수","고등학교_수","대학교_수","백화점_수","슈퍼마켓_수","극장_수","숙박_시설_수","공항_수","철도_역_수","버스_터미널_수","지하철_역_수","버스_정거장_수"
"20224","11260630","묵2동","92","3","4","","","7","","2","","","","","","1","","","","","1","19"
"20224","11260620","묵1동","144","4","2","","2","11","2","1","2","2","","","","","","","","","","34"
"20224","11260610","중화2동","123","2","3","","","14","","","","","","","2","","","","","","3","32"
"20224","11260600","중화1동","79","2","1","","1","7","1","2","2","1","","","","","","","","","","14"
"20224","11260590","상봉2동","127","4","3","","1","10","","","","","","","","2","2","","","1","1","18"
"20224","11260580","상봉1동","78","3","1","","1","8","2","1","2","1","","","","","","","","","4","12"
"20224","11260575","면목3?8동","150","4","1","1","","17","1","2","2","1","8","","","","1","","","","1","34"
"20224","11260570","면목7동","108","2","2","","1","11","","1","","","","","1","","","","","","","18"
"20224","11260565","면목본동","168","4","2","","","18","1","2","","","","","13","","1","","","","1","30"
"20224","11260550","면목5동","42","2","1","","","3","","","","","","","4","","","","","","","13"
"20224","11260540","면목4동","61","2","","","","5","1","1","1","","","","","","","","","","1","15"
"20224","11260520","면목2동","112","3","","","1","11","2","2","","","","","8","","1","","","","","25"
"20224","11230750","이문2동","71","2","","","","6","1","1","","","2","","","","","","","","1","17"
"20224","11230740","이문1동","147","5","2","","","13","3","","","2","30","","","","","","","","1","26"
"20224","11230730","휘경2동","84","5","1","1","","5","1","2","3","3","4","","","","","","","","","27"
"20224","11230720","휘경1동","82","2","1","","","12","","","","","","","","","1","","","","3","18"
"20224","11230710","회기동","84","3","5","1","","10","1","3","1","1","14","","","","","","","","","10"
"20224","11230705","청량리동","154","9","4","1","","16","2","1","1","1","1","","","","2","","","","","34"
"20224","11230660","장안2동","168","3","2","","2","21","1","2","","1","1","","","1","1","","","","","38"
"20224","11230650","장안1동","192","5","11","","4","26","2","2","2","","","","","","","","","","1","43"
"20224","11230610","답십리2동","108","3","2","","2","13","3","1","","","","","3","","","","","","","19"
"20224","11230600","답십리1동","124","4","5","","","9","","2","1","","","","","","","","","","","25"
"20224","11230570","전농2동","102","2","2","","","12","3","3","2","1","27","","","","","","","","","15"
"20224","11230560","전농1동","152","5","2","","1","13","3","1","1","1","","","","1","5","","","","3","35"
"20224","11230545","제기동","288","4","5","","1","22","2","2","2","1","1","","3","","14","","","","1","30"
"20224","11230536","용신동","231","10","8","1","4","20","1","1","1","1","","","1","","5","","","","5","41"
"20224","11215870","구의3동","133","5","4","","","16","2","1","","","","","1","1","","","","1","1","25"
"20224","11215860","구의2동","112","3","2","","1","9","3","2","","","1","","","","","","","","1","24"
"20224","11215850","구의1동","77","2","4","","","9","1","","1","1","","","","","","","","","1","16"
"20224","11215847","자양4동","106","5","2","","1","15","1","","1","","","","1","1","","","","","1","16"
"20224","11215840","자양3동","105","2","6","","","8","2","2","1","1","1","1","","1","","","","","","30"
"20224","11215830","자양2동","95","2","1","","","8","2","4","2","1","","","1","","","","","","","21"
"20224","11215820","자양1동","106","3","4","1","","14","1","1","","","2","","","","","","","","","17"
"20224","11215810","광장동","139","5","9","","","9","3","3","3","1","11","","","","","","","","1","32"
"20224","11215780","능동","47","4","","","1","5","","1","","1","","","","","","","","","1","5"
"20224","11215770","중곡4동","105","2","2","","","7","","1","1","2","","","","","","","","","","37"
"20224","11215760","중곡3동","97","3","1","","1","9","","2","","","","","1","","","","","","1","29"
"20224","11215750","중곡2동","104","2","4","","","14","1","1","","","","","","","","","","","2","21"
"20224","11215740","중곡1동","74","2","","","","10","1","","","","","","1","","","","","","","19"
"20224","11215730","군자동","135","5","5","","1","12","1","2","","","20","","","1","","","","","","23"
"20224","11215710","화양동","167","3","5","1","","17","","2","2","1","34","","","1","","","","","2","16"
"20224","11200790","용답동","82","7","2","","","8","","1","","","","","1","","","","","","2","11"
"20224","11200720","송정동","44","2","","","1","5","","1","","","","","","","","","","","","17"
"20224","11200690","성수2가3동","104","3","16","","","11","","2","","","","","","1","","","","","1","20"
"20224","11200670","성수2가1동","109","3","3","","","13","","1","2","1","","","2","","1","","","","","38"
"20224","11200660","성수1가2동","79","3","6","","","6","","","1","1","1","","","","","","","","1","12"
"20224","11200650","성수1가1동","83","4","2","","","4","1","2","1","1","","","","1","","","","","1","33"
"20224","11200645","옥수동","129","4","2","","","10","2","2","1","1","","","","","","","","","2","45"
"20224","11200620","금호4가동","84","3","3","","","6","1","2","","","","","","","","","","","1","27"
"20224","11200615","금호2?3가동","135","3","2","","","13","","1","","","","","","","","","","","","46"
"20224","11200590","금호1가동","88","2","","","","6","1","1","","1","","","","","","","","","1","45"
"20224","11200580","응봉동","56","3","","","","2","","1","1","","","","","","","","","","1","30"
"20224","11200570","행당2동","79","2","2","","","4","1","1","1","1","","","","","","","","","1","24"
"20224","11200560","행당1동","130","9","4","","2","13","1","1","","","","","1","1","","","","","4","30"
"20224","11200550","사근동","128","5","3","1","","10","","2","1","2","52","","1","","","","","","2","34"
"20224","11200540","마장동","111","6","5","","","8","2","2","2","","","","","","","","","","1","29"
"20224","11200535","왕십리도선동","189","4","4","","2","20","2","2","","2","","","","","","","","","","26"
"20224","11200520","왕십리2동","63","2","","","","5","1","1","","","","","","","","","","","1","18"
"20224","11170700","보광동","70","4","1","","","8","1","","1","1","6","","","","","","","","","14"
"20224","11170690","서빙고동","61","15","1","","","1","","1","1","","","","","","","","","","1","21"
"20224","11170685","한남동","171","30","11","1","","13","3","1","","","","","3","","","","","","2","36"
"20224","11170660","이태원2동","60","8","5","","","3","1","1","","1","","","","","","","","","","22"
"20224","11170650","이태원1동","71","8","5","","","3","","1","","","","","3","","","","","","1","14"
"20224","11170640","이촌2동","26","2","","","","1","","","","","","","","","","","","","","11"
"20224","11170630","이촌1동","102","4","9","","1","12","2","1","1","1","","","1","","","","","","","14"
"20224","11170625","한강로동","242","19","19","","","21","","2","","1","","","5","3","2","","","","7","41"
"20224","11170590","용문동","54","1","","","","3","","","","","","","","","","","","","","22"
"20224","11170580","효창동","66","1","1","","","5","","1","","1","1","","","","","","","","2","22"
"20224","11170570","원효로2동","69","4","2","","","4","2","1","1","1","","","2","","","","","","","27"
"20224","11170560","원효로1동","94","6","3","","","6","1","1","","","3","","4","","","","","","","31"
"20224","11170555","청파동","128","7","2","","1","11","","2","2","4","22","","1","","1","","","","","35"
"20224","11170530","남영동","147","7","5","","","14","","","1","","","","","","12","","","","3","26"
"20224","11170520","용산2가동","63","3","","","","4","","1","2","2","","","","","","","","","1","29"
"20224","11170510","후암동","80","6","1","","","7","1","2","","1","","","2","","","","","","","18"
"20224","11140680","중림동","77","3","2","","","7","","1","","2","1","","","","5","","","","","14"
"20224","11140670","황학동","76","1","6","","","10","","","","","","","","","7","","","","","6"
"20224","11140665","동화동","47","3","1","","","5","","1","1","","","","","","","","","","2","4"
"20224","11140650","신당5동","65","4","2","","","5","","1","","2","","","","","","","","","","12"
"20224","11140645","청구동","34","2","","","","3","1","2","1","1","","","","","","","","","","5"
"20224","11140635","약수동","87","4","2","","1","12","2","","","","","","","","","","","","2","12"
"20224","11140625","다산동","86","3","4","","1","9","","1","1","1","","","","","1","","","","1","7"
"20224","11140615","신당동","99","7","5","","1","12","","1","1","3","","","3","","1","","","","2","8"
"20224","11140605","을지로동","145","5","10","","","13","","","","","","","1","2","3","","","","4","20"
"20224","11140590","광희동","185","3","16","1","","14","","","1","","","","1","3","11","","","","3","19"
"20224","11140580","장충동","63","6","2","","","1","","1","","","3","","","1","2","","","","1","13"
"20224","11140570","필동","123","6","9","1","","7","","2","","1","19","","","2","1","","","","2","15"
"20224","11140550","명동","542","20","46","","","35","","1","","","4","","","3","12","","","","1","29"
"20224","11140540","회현동","211","9","17","","","16","1","","","","2","","2","1","2","","","","6","35"
"20224","11140520","소공동","231","13","29","","","10","","1","4","3","","1","","3","3","","","","3","37"
"20224","11110710","숭인2동","89","4","3","","1","4","","","","","","","2","","3","","","","2","6"
"20224","11110700","숭인1동","43","3","1","","","3","1","","","","","","","","","","","","","14"
"20224","11110690","창신3동","24","3","","","","1","","1","","1","","","","","","","","","1","5"
"20224","11110680","창신2동","38","2","1","","","5","","","","","","","","","","","","","",""
"20224","11110670","창신1동","111","3","4","","","9","","2","","","","","1","","7","","","","2","11"
"20224","11110650","혜화동","145","6","5","","","16","3","1","1","4","26","","","1","","","","","","36"
"20224","11110640","이화동","119","4","4","1","","11","","","2","","37","","","","","","","","1","28"
"20224","11110630","종로5?6가동","212","7","8","","","31","","1","","","1","","4","","3","","","","1","23"
"20224","11110615","종로1?2?3?4가동","500","19","35","","","47","1","2","","","4","","1","5","17","","","","5","72"
"20224","11110600","가회동","63","5","3","","","1","1","1","1","2","1","","","","","","","","","22"
"20224","11110580","교남동","78","4","3","2","","17","","","","1","1","","","","","","","","","26"
"20224","11110570","무악동","42","2","1","1","","4","1","1","","","","","","","","","","","1","7"
"20224","11110560","평창동","162","6","2","","1","5","1","","","1","2","","","","","","","","","91"
"20224","11110550","부암동","84","4","2","","","1","1","2","1","1","14","","","","","","","","","38"
"20224","11110540","삼청동","49","10","4","","1","1","","","1","1","2","","","","","","","","","16"
"20224","11110530","사직동","206","18","24","","","15","","1","","1","1","","","3","","","","","2","34"
"20224","11110515","청운효자동","93","6","3","","","4","1","1","2","2","8","","","","","","","","","26"
"20223","11740700","둔촌2동","129","5","4","1","","17","2","1","2","1","","","","","","","","","1","32"
"20223","11740690","둔촌1동","14","","","","","","","2","","1","","","","","","","","","1","6"
"20223","11740685","길동","242","6","10","1","4","34","4","3","1","","1","","","","","","","","1","36"
"20223","11740660","성내3동","136","4","5","","","13","2","","","","2","","","","","","","","1","13"
"20223","11740650","성내2동","113","2","3","","4","14","","","","","","","","1","","","","","3","16"
"20223","11740640","성내1동","98","6","4","","2","9","1","2","1","","1","","","1","","","","","","20"
